Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name
New Delhi,PM2.5 - Principal,2/3/2020 19:00,2020,2,3,19,76.9,162,Unhealthy,87,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2/3/2020 20:00,2020,2,3,20,94.4,171,Unhealthy,112,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2/3/2020 21:00,2020,2,3,21,128.2,189,Unhealthy,162,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2/3/2020 22:00,2020,2,3,22,152.1,203,Very Unhealthy,176,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2/3/2020 23:00,2020,2,3,23,152.5,203,Very Unhealthy,153,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2/4/2020 0:00,2020,2,4,0,152.2,203,Very Unhealthy,152,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2/4/2020 1:00,2020,2,4,1,163.1,213,Very Unhealthy,174,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2/4/2020 2:00,2020,2,4,2,179,229,Very Unhealthy,195,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2/4/2020 3:00,2020,2,4,3,188,238,Very Unhealthy,197,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2/4/2020 4:00,2020,2,4,4,200.5,251,Very Unhealthy,213,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2/4/2020 5:00,2020,2,4,5,213.7,264,Very Unhealthy,227,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2/4/2020 6:00,2020,2,4,6,211.4,261,Very Unhealthy,209,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2/4/2020 7:00,2020,2,4,7,203.7,254,Very Unhealthy,196,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2/4/2020 8:00,2020,2,4,8,204.5,255,Very Unhealthy,208,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2/4/2020 9:00,2020,2,4,9,206.7,257,Very Unhealthy,211,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2/4/2020 10:00,2020,2,4,10,232.3,282,Very Unhealthy,265,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2/4/2020 11:00,2020,2,4,11,213.8,264,Very Unhealthy,189,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2/4/2020 12:00,2020,2,4,12,152.9,203,Very Unhealthy,93,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2/4/2020 13:00,2020,2,4,13,117.4,183,Unhealthy,82,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2/4/2020 14:00,2020,2,4,14,95.7,172,Unhealthy,74,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2/4/2020 15:00,2020,2,4,15,80.3,164,Unhealthy,65,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2/4/2020 16:00,2020,2,4,16,79.1,163,Unhealthy,78,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2/4/2020 17:00,2020,2,4,17,86.5,167,Unhealthy,94,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2/4/2020 18:00,2020,2,4,18,93.7,171,Unhealthy,101,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2/4/2020 19:00,2020,2,4,19,116.3,182,Unhealthy,139,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2/4/2020 20:00,2020,2,4,20,146.6,198,Unhealthy,177,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2/4/2020 21:00,2020,2,4,21,190.3,240,Very Unhealthy,234,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2/4/2020 22:00,2020,2,4,22,215.6,266,Very Unhealthy,241,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2/4/2020 23:00,2020,2,4,23,212.8,263,Very Unhealthy,210,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2/5/2020 0:00,2020,2,5,0,206.4,256,Very Unhealthy,200,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2/5/2020 1:00,2020,2,5,1,193.2,243,Very Unhealthy,180,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2/5/2020 2:00,2020,2,5,2,175.6,226,Very Unhealthy,158,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2/5/2020 3:00,2020,2,5,3,159.3,210,Very Unhealthy,143,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2/5/2020 4:00,2020,2,5,4,146.1,198,Unhealthy,133,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2/5/2020 5:00,2020,2,5,5,141,195,Unhealthy,136,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2/5/2020 6:00,2020,2,5,6,146.7,198,Unhealthy,151,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2/5/2020 7:00,2020,2,5,7,154.4,205,Very Unhealthy,164,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2/5/2020 8:00,2020,2,5,8,175.7,226,Very Unhealthy,202,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2/5/2020 9:00,2020,2,5,9,237.7,287,Very Unhealthy,297,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2/5/2020 10:00,2020,2,5,10,247.3,297,Very Unhealthy,257,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2/5/2020 11:00,2020,2,5,11,192.6,243,Very Unhealthy,138,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2/5/2020 12:00,2020,2,5,12,141.3,195,Unhealthy,90,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2/5/2020 13:00,2020,2,5,13,102.6,175,Unhealthy,64,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2/5/2020 14:00,2020,2,5,14,83.8,166,Unhealthy,65,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2/5/2020 15:00,2020,2,5,15,68.3,158,Unhealthy,53,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2/5/2020 16:00,2020,2,5,16,63.6,155,Unhealthy,59,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2/5/2020 17:00,2020,2,5,17,64.3,156,Unhealthy,65,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2/5/2020 18:00,2020,2,5,18,68.6,158,Unhealthy,73,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2/5/2020 19:00,2020,2,5,19,75.8,161,Unhealthy,83,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2/5/2020 20:00,2020,2,5,20,83.8,166,Unhealthy,92,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2/5/2020 21:00,2020,2,5,21,103.4,176,Unhealthy,123,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2/5/2020 22:00,2020,2,5,22,119.6,184,Unhealthy,136,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2/5/2020 23:00,2020,2,5,23,136.3,193,Unhealthy,153,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2/6/2020 0:00,2020,2,6,0,141.6,195,Unhealthy,147,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2/6/2020 1:00,2020,2,6,1,136.3,193,Unhealthy,131,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2/6/2020 2:00,2020,2,6,2,131.6,190,Unhealthy,127,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2/6/2020 3:00,2020,2,6,3,131.8,190,Unhealthy,132,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2/6/2020 4:00,2020,2,6,4,132.4,191,Unhealthy,133,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2/6/2020 5:00,2020,2,6,5,156.2,207,Very Unhealthy,180,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2/6/2020 6:00,2020,2,6,6,165.1,215,Very Unhealthy,174,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2/6/2020 7:00,2020,2,6,7,168.7,219,Very Unhealthy,173,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2/6/2020 8:00,2020,2,6,8,189.2,239,Very Unhealthy,218,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2/6/2020 9:00,2020,2,6,9,182.5,233,Very Unhealthy,175,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2/6/2020 10:00,2020,2,6,10,161.8,212,Very Unhealthy,133,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2/6/2020 11:00,2020,2,6,11,126.3,188,Unhealthy,94,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2/6/2020 12:00,2020,2,6,12,98.6,173,Unhealthy,71,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2/6/2020 13:00,2020,2,6,13,76.8,162,Unhealthy,55,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2/6/2020 14:00,2020,2,6,14,62.8,155,Unhealthy,49,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2/6/2020 15:00,2020,2,6,15,57.9,152,Unhealthy,53,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2/6/2020 16:00,2020,2,6,16,53.9,146,Unhealthy for Sensitive Groups,50,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2/6/2020 17:00,2020,2,6,17,51.9,141,Unhealthy for Sensitive Groups,50,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2/6/2020 18:00,2020,2,6,18,51.9,141,Unhealthy for Sensitive Groups,52,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2/6/2020 19:00,2020,2,6,19,59.9,153,Unhealthy,68,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2/6/2020 20:00,2020,2,6,20,72.4,160,Unhealthy,85,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2/6/2020 21:00,2020,2,6,21,98.7,173,Unhealthy,125,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2/6/2020 22:00,2020,2,6,22,117.3,183,Unhealthy,136,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2/6/2020 23:00,2020,2,6,23,128.1,188,Unhealthy,139,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2/7/2020 0:00,2020,2,7,0,136.1,193,Unhealthy,144,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2/7/2020 1:00,2020,2,7,1,142.5,196,Unhealthy,149,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2/7/2020 2:00,2020,2,7,2,149.2,199,Unhealthy,156,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2/7/2020 3:00,2020,2,7,3,152.1,203,Very Unhealthy,155,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2/7/2020 4:00,2020,2,7,4,148,199,Unhealthy,144,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2/7/2020 5:00,2020,2,7,5,146,198,Unhealthy,144,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2/7/2020 6:00,2020,2,7,6,147.5,199,Unhealthy,149,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2/7/2020 7:00,2020,2,7,7,158.7,209,Very Unhealthy,170,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2/7/2020 8:00,2020,2,7,8,177.1,227,Very Unhealthy,208,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2/7/2020 9:00,2020,2,7,9,177.7,228,Very Unhealthy,185,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2/7/2020 10:00,2020,2,7,10,174.7,225,Very Unhealthy,170,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2/7/2020 11:00,2020,2,7,11,170.4,221,Very Unhealthy,162,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2/7/2020 12:00,2020,2,7,12,171.6,222,Very Unhealthy,174,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2/7/2020 13:00,2020,2,7,13,165.6,216,Very Unhealthy,152,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2/7/2020 14:00,2020,2,7,14,139.2,194,Unhealthy,112,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2/7/2020 15:00,2020,2,7,15,104.4,176,Unhealthy,72,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2/7/2020 16:00,2020,2,7,16,93.2,170,Unhealthy,82,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2/7/2020 17:00,2020,2,7,17,87.6,168,Unhealthy,82,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2/7/2020 18:00,2020,2,7,18,78.2,163,Unhealthy,69,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2/7/2020 19:00,2020,2,7,19,73.1,160,Unhealthy,68,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2/7/2020 20:00,2020,2,7,20,80.5,164,Unhealthy,88,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2/7/2020 21:00,2020,2,7,21,93.7,171,Unhealthy,107,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2/7/2020 22:00,2020,2,7,22,113.3,181,Unhealthy,133,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2/7/2020 23:00,2020,2,7,23,133.6,191,Unhealthy,154,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2/8/2020 0:00,2020,2,8,0,143.3,196,Unhealthy,153,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2/8/2020 1:00,2020,2,8,1,155.1,206,Very Unhealthy,167,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2/8/2020 2:00,2020,2,8,2,184,234,Very Unhealthy,213,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2/8/2020 3:00,2020,2,8,3,194.5,245,Very Unhealthy,205,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2/8/2020 4:00,2020,2,8,4,186.7,237,Very Unhealthy,179,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2/8/2020 5:00,2020,2,8,5,190.4,241,Very Unhealthy,194,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2/8/2020 6:00,2020,2,8,6,192.7,243,Very Unhealthy,195,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2/8/2020 7:00,2020,2,8,7,185.3,235,Very Unhealthy,178,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2/8/2020 8:00,2020,2,8,8,181.7,232,Very Unhealthy,178,UG/M3,1 Hr,Valid
